,VTI,VEA,VWO,BND,EMB,QQQ,VNQ
3/28/16,0.000677504,0.006233987,0.002661939,0.000485945,0.001922188,-0.001398485,0.009017954
3/29/16,0.01112295,0.01182771,0.009734455,0.004129269,0.005207379,0.01605827,0.02166989
3/30/16,0.003826301,0.007514624,0.0113935,-0.00036283,0.000999733,0.00486997,-0.001917268
3/31/16,-0.001143537,-0.00883977,-0.001155318,0.001875363,0.001906656,-0.001463091,0.00612321
4/1/16,0.006296543,-0.01114831,0.002891801,0.001181898,0.002615737,0.01062274,-0.001312656
4/4/16,-0.00417143,-0.002254735,-0.01355251,0,-0.000272197,-0.00380571,-0.001433896
4/5/16,-0.009710627,-0.01864406,-0.01870796,0.001813053,-0.002632065,-0.00964167,-0.006581346
4/6/16,0.0109595,0.01611968,0.01280907,-0.000482637,0.002366022,0.01644013,0.002409113
4/7/16,-0.01198176,-0.01416431,-0.02088233,0.003259347,-0.00408538,-0.014367,-0.006248549
4/8/16,0.002887348,0.01896551,0.01742259,-0.000842254,0.003190575,-0.000733424,0.005562355
4/11/16,-0.002783045,0.000846097,0.01328612,-0.00012045,0.004452502,-0.003669739,-0.002044322
4/12/16,0.009719897,0.01521547,0.01544285,-0.001565666,0.001356989,0.008379407,0.007229769
4/13/16,0.01172325,0.01582014,0.01865141,0.000603081,0.004155742,0.01278423,-0.004426308
4/14/16,-0.000376834,0.001092921,-0.005070431,-0.000843878,0.001259554,9.01E-05,-0.005527506
4/15/16,-0.000471238,-0.002729216,-0.005945614,0.002292501,0.00053911,-0.002524331,0.007491482
4/18/16,0.006694315,0.009031144,0.003417799,-0.000361127,0.000538888,0.005332646,0.004797332
4/19/16,0.002809807,0.01735827,0.01532787,0.000602064,0.003859552,-0.006113461,0.000477452
4/20/16,0.001027371,0.000266653,-0.006429956,-0.002768032,0.000804757,0.000814078,-0.01694104
4/21/16,-0.004944941,-0.005863572,-0.01097353,-0.001206837,-0.003573676,9.04E-05,-0.01783982
4/22/16,0.001406484,-0.000804257,-0.003698465,-0.000362479,-0.001524237,-0.01509262,0.01037929
4/25/16,-0.002434477,-0.004292993,-0.007995396,-0.001208825,-0.004040921,0,0.0088052
4/26/16,0.002721991,0.003772551,0.01180195,-0.001452198,0.000901618,-0.004863336,0.003879254
4/27/16,0.002433722,0.001610775,0.005974369,0.003029936,0.004504099,-0.008022085,-0.000603737
4/28/16,-0.008964414,-0.01286517,-0.01018101,0.001812488,0.002062557,-0.01208406,-0.002054202
4/29/16,-0.005841846,-0.003258288,-0.001999991,0.000723647,-0.000984434,-0.005269078,-0.009202017
5/2/16,0.007771772,0.008444604,-0.002576586,-0.001758425,-0.000178772,0.009458948,0.01551994
5/3/16,-0.01006301,-0.01674767,-0.0278416,0.002782431,-0.002248202,-0.009276591,0.001564439
5/4/16,-0.005890203,-0.01208798,-0.01417182,0.000361911,-0.002343348,-0.006431479,0.01429767
5/5/16,-0.000382272,-0.000834226,0,0.001808991,0.002303706,-0.000285639,0.002842993
5/6/16,0.003632934,0.002226496,0.002395982,-0.000481533,0.001306924,0.005332367,0.01098503
5/9/16,0.001047752,-0.003332378,-0.01523759,0.000722601,-0.002520468,0.002841404,0.01098262
5/10/16,0.01189457,0.01476731,0.02002427,0,0.004422033,0.01369479,-0.000115592
5/11/16,-0.009121625,-0.007138889,-0.002974375,0.000240754,0.002335979,-0.009037559,-0.02138232
5/12/16,-0.000379623,-0.000829612,-0.001790017,0.000120348,0.001972044,-0.004418966,0.005787239
5/13/16,-0.008639549,-0.01107117,-0.01793181,0.001082728,0.000626227,-0.003683062,-0.008924402
5/16/16,0.009959787,0.01231454,0.01156424,-0.002163205,0.000536479,0.01251185,0.009478618
5/17/16,-0.009008126,-0.005805891,-0.004211889,-0.000722601,-0.000714877,-0.01254443,-0.01854453
5/18/16,-9.57E-05,-0.000834226,-0.007854935,-0.004700487,-0.009657532,0.003602552,-0.01566617
5/19/16,-0.00392348,-0.006679702,-0.01218031,0.001089808,-0.003431126,-0.00519557,-0.01117723
5/20/16,0.007685686,0.009246339,0.01109743,0,0.000996653,0.01101513,0.007986258
5/23/16,-0.001239368,-0.003331453,-0.002134137,0.000241977,9.05E-05,-0.001314919,0.000121918
5/24/16,0.01336389,0.01225623,0.01191565,-0.000483746,0.002353173,0.02003195,0.0124314
5/25/16,0.007253171,0.009906456,0.01147346,-0.000362962,0.002799075,0.00719158,0
5/26/16,-0.000187007,0.002179782,0.006567201,0.001694498,0.000360174,0.002929327,0.00192613
5/27/16,0.004489718,-0.001359414,-0.000296623,-0.000362479,-0.000540032,0.005202626,0.005406667
5/31/16,-0.000465621,-0.00353937,0.002669835,0.000846122,-0.000540324,0.001906829,-0.000119528
6/1/16,0.002701704,-0.000546356,-0.000887538,0.000352399,0.003456567,9.06E-05,0.000836616
6/2/16,0.003344798,0.000273328,0.007995276,0.001935592,0.001803143,0.002084308,0.005134945
6/3/16,-0.002777993,0.007925687,0.01556988,0.006278636,0.007919341,-0.004702516,0.004039491
6/6/16,0.005200088,0.006778742,0.008388803,-0.001559842,0.001874992,0.003634395,-0.007691415
6/7/16,0.001939945,0.007541039,0.009753303,0.000120204,0.001604138,-0.002534843,0.00608159
6/8/16,0.003503571,0.00320767,0.008238662,0.001201616,0.005249612,0.001724473,0.00640039
6/9/16,-0.002021257,-0.01252325,-0.01127082,0.000960176,-0.001239219,-0.001630881,0.002237602
6/10/16,-0.0103112,-0.02698327,-0.02536333,0.000959255,-0.003810641,-0.01134404,-0.004700371
6/13/16,-0.008279064,-0.01442042,-0.01257311,0.000239538,-0.003647395,-0.008353256,0.000236178
6/14/16,-0.001791611,-0.01401237,-0.002872363,-0.000119786,-0.00455359,0,-0.002596804
6/15/16,-0.001038231,0.006655079,0.00926749,0.002275751,0.003946564,-0.002869551,0.009467492
6/16/16,0.002928999,0.000287391,-0.00236961,0.001075482,0.000178653,0.002970662,0.005627148
6/17/16,-0.003297206,0.009482811,0.004453727,-0.001432435,-0.000982587,-0.01169338,-0.001632075
6/20/16,0.006805232,0.02334186,0.01448412,-0.002271398,0.006795441,0.006291725,0.001401246
6/21/16,0.00215925,0.007788561,0.00757582,-0.001318004,-0.000799257,0.003172791,0.003777957
6/22/16,-0.002248224,-0.001656124,0.0014459,0.000359913,0.004355149,-0.002418624,-0.001523643
6/23/16,0.01380153,0.02626488,0.02483398,-0.001798919,0.002389351,0.01426705,0.005047544
6/24/16,-0.03648826,-0.08189648,-0.05663573,0.005526842,-0.008475317,-0.04118779,-0.008759636
6/27/16,-0.01980005,-0.0193663,-0.01045396,0.005138013,0.00302737,-0.0198485,0.000589082
6/28/16,0.01833688,0.02663086,0.02867494,0.00118876,0.00736797,0.0219135,0.02107867
6/29/16,0.01791045,0.0180705,0.02347415,-0.000356195,0.01004582,0.01771011,0.01210937
6/30/16,0.01371682,0.01231034,0.01003436,0.001306576,0.004623964,0.01156997,0.01036914
7/1/16,0.001959678,0.002262387,0.007380134,0.002780091,0.003809145,0.005021396,0.000338319
7/5/16,-0.007450899,-0.01975161,-0.01972389,0.003437252,0.002259709,-0.006106622,0.01104852
7/6/16,0.006099292,0.000287804,0,0.001771721,0.001387475,0.008192189,-0.004348789
7/7/16,-0.000466359,-0.004316591,-0.004311628,-0.001650742,-0.000346388,0.002954752,-0.01030349
7/8/16,0.0155827,0.01387293,0.02222865,0.002598337,0.007969492,0.01546677,0.01618196
7/11/16,0.004134552,0.013683,0.008189803,-0.002944988,0.002836042,0.00571167,0.006681497
7/12/16,0.008326435,0.01406074,0.01540614,-0.00401697,-0.003427899,0.005048207,-0.000110643
7/13/16,-0.000544442,-0.000832019,-0.00165521,0.001779287,0.000515931,-0.002421712,0.005531585
7/14/16,0.004812046,0.00860398,0.01381597,-0.00153934,0.000429764,0.006833322,-0.008911844
7/15/16,-0.001084261,-0.004953228,-0.003543125,-0.003202047,-0.000257722,-0.001607433,0.000333024
7/18/16,0.002804139,0.00221244,0.008752727,0.000356916,-0.001374956,0.006618943,0.002663388
7/19/16,-0.001984496,-0.008002233,-0.008676781,0.001546114,0.000258143,-0.003643182,0.004869977
7/20/16,0.005332646,0.00723222,0.005196899,-0.001068713,-0.000430105,0.01168291,0.000110168
7/21/16,-0.003955789,-0.002485506,-0.002721047,0.00118876,0,-0.002291979,0.001982382
7/22/16,0.004783814,0.000553723,0.006548373,0.000118762,8.60E-05,0.004152688,0.00879309
7/25/16,-0.002605111,-0.001660143,-0.008132265,-0.000593649,-0.002495639,8.80E-05,-0.001852236
7/26/16,0.001080814,0.004711701,0.006012605,-0.000118818,-0.002847052,0.001143738,-0.004912094
7/27/16,-0.001169635,0.004413789,0.001358306,0.00297018,0.004499019,0.006942621,-0.007788577
7/28/16,0.001261097,0,-0.000542606,-0.000592223,-0.002411704,0.003491024,0.009286943
7/29/16,0.002338921,0.01153535,0.005428902,0.00320015,0.003194636,0.002174291,0.01270671
8/1/16,-0.001346271,-0.005701952,-0.003779681,-0.003125429,-0.003781517,0.005293699,0.002163381
8/2/16,-0.007549172,-0.004915355,-0.005420075,-0.000950028,-0.002342704,-0.007596662,-0.01597413
8/3/16,0.003712723,-0.003841915,0.005449612,0,0.001391512,0.003305474,-0.005813302
8/4/16,0.001172906,0.005785099,0.004878057,0.001782973,0.006687548,0.002861122,-0.004082114
8/5/16,0.008290512,0.003560698,0.01105717,-0.003322245,-0.002588241,0.009596271,0.00066473
8/8/16,-0.000625612,0.00327508,0.00640165,0.000119073,0.005968363,-0.001113181,0.001771239
8/9/16,0.000894281,0.008161128,0.006626027,0.002856777,0.004643106,0.002314588,0.005415024
8/10/16,-0.002948551,0.003507751,-0.002369672,0.001305645,0.002909996,-0.002565818,-0.00109921
8/11/16,0.005018417,0.007528976,0.01161263,-0.002607886,-0.001536101,0.004287429,-0.01133361
8/12/16,-0.000980835,-0.002668863,-0.003913424,0.00225817,0.004273504,0.000683011,0.004229325
8/15/16,0.003659372,0.004281505,0.01100048,-0.001660137,0.001191484,0.004266212,-0.000997495
8/16/16,-0.005691413,-0.002398086,-0.005181268,-0.000475127,-0.002635137,-0.005522463,-0.01198138
8/17/16,0.001252119,0,-0.003645917,0.001544828,0.003068274,0.001794097,0.004042226
8/18/16,0.00312645,0.005074852,0.008102493,0.001067916,0.002379121,0.000255831,-0.00369047
8/19/16,-0.001424788,-0.00744094,-0.005963172,-0.002015003,-0.004662228,-0.000255766,-0.006398021
8/22/16,0.000267512,0.000803282,-0.01251955,0.001425211,0.001277479,0.000767494,0.005422541
8/23/16,0.002674539,0.004280359,-0.005018554,0.000474394,0.000850544,0.001789511,0.000561832
8/24/16,-0.005601537,-0.002930224,0.002920112,-0.000118565,-0.00339935,-0.006464737,-0.004379555
8/25/16,-0.000625891,-0.003205956,-0.000264646,-0.001066939,-8.52E-05,-0.001626733,0.004511548
8/26/16,-0.002057759,-0.006968698,-0.007942791,-0.002492275,-0.001279222,0.001457835,-0.009880949
8/29/16,0.005468896,0.003778661,0.007472612,0.003450247,0.004952624,0.001370129,0.009866214
8/30/16,-0.001604996,-0.002151063,-0.00158944,-0.00082997,-0.000339884,-0.003249571,-0.001909105
8/31/16,-0.002857906,-0.003503128,-0.00955152,-0.000711968,-0.003654911,-0.001029471,0.001012646
9/1/16,0.000537372,0.008382947,0.005357539,0.001376447,-0.001264293,0.002576395,-0.002472757
9/2/16,0.005102495,0.01019033,0.01518784,-0.001425888,0.002916421,0.003255139,0.008676019
9/6/16,0.002850015,0.009556693,0.01732283,0.002974774,0.006158067,0.006232887,0.007707803
9/7/16,0.001332163,0,-0.00128997,0.000118663,0.002805184,0.000593973,0.005986043
9/8/16,-0.00257207,-0.00210355,-0.002066598,-0.003795963,-0.004577443,-0.005851381,-0.01223141
9/9/16,-0.0249422,-0.02108035,-0.0315817,-0.004405844,-0.009793081,-0.02516424,-0.03960289
9/12/16,0.01399848,0.007806113,0.008286591,0.000358794,-0.00017197,0.01793842,0.01184812
9/13/16,-0.01556799,-0.02096686,-0.02465538,-0.002869415,-0.01100979,-0.008940092,-0.02493404
9/14/16,9.18E-05,-0.000548258,0.003577355,0.001318952,0.00191332,0.004770539,0.003201379
9/15/16,0.01028186,0.008776734,0.01590343,0.000838219,0.004166696,0.0155387,0.003782055
9/16/16,-0.003998205,-0.01223483,-0.006747638,0.000837517,-0.002852713,-0.000477121,0.000470987
9/19/16,0.001459685,0.006606052,0.008423951,-0.000717336,0.003554431,-0.004348215,0.009061982
9/20/16,-0.000455456,0.004375167,0.000269424,0.000239314,0.001122989,0.001883895,-0.00151618
9/21/16,0.0114838,0.01905801,0.02424573,0.002870444,0.0108724,0.009829073,0.01284895
9/22/16,0.00729859,0.00988509,0.004471282,0.002027408,0.003926582,0.007955944,0.01787571
9/23/16,-0.005725014,-0.009523826,-0.01309243,-0.000237999,-0.003146014,-0.006381682,0.003059105
9/26/16,-0.007917273,-0.00881405,-0.01220481,0.001666659,-0.00307063,-0.00836648,0.002372067
9/27/16,0.005713294,0.004850453,0.01047541,0.001188477,0.002823424,0.009885834,-0.01059269
9/28/16,0.00586115,0.008849504,0.009835267,0,0.001023827,0.001687738,0.008200382
9/29/16,-0.009771438,-0.01222751,-0.01658334,0.000118734,-0.004005806,-0.007245161,-0.01333032
9/30/16,0.007876179,0.006727664,0.007226993,-0.001305645,0.002995024,0.007467795,-0.006869687
10/3/16,-0.003054019,-0.001871149,0.006643635,-0.00106324,0.001982641,-0.001431925,-0.01867645
10/4/16,-0.004504911,-0.002945919,-0.01003171,-0.00333769,-0.004361229,-0.001518349,-0.01362786
10/5/16,0.003891758,0.005372033,0.01519999,-0.001674434,0.000257655,0.003548181,-0.0202477
10/6/16,0.000360629,-0.005343328,0,-0.000359396,-0.001545598,-0.000505073,0.000364683
10/7/16,-0.003785131,-0.006446357,-0.00341479,0.000838923,0.000601993,-0.00218986,-0.001701293
10/10/16,0.005427885,0.004055088,0.006852982,-0.001077763,0.003695748,0.006330716,0.006208182
10/11/16,-0.0133165,-0.01453961,-0.01858636,-0.001558346,-0.007963696,-0.01425939,-0.009678236
10/12/16,0.001185457,-0.001366099,-0.001066976,0.000600257,0,-0.000850906,0.01148305
10/13/16,-0.003552231,-0.002735936,-0.00614151,0.001199977,0.002330637,-0.003576888,0.007850167
10/14/16,-0.000274212,0.000823012,0.002686687,-0.002037462,-0.004994849,0.001196576,-0.004433734
10/17/16,-0.002834463,-0.001644774,-0.001875662,0.002161646,0.00025964,-0.002731771,0.00216659
10/18/16,0.005868324,0.01070849,0.01771812,0.001318162,0.0015575,0.008902593,0.006365587
10/19/16,0.003190575,0.003531574,0.005275673,0.000718109,0.00129591,-8.49E-05,0.002148231
10/20/16,-0.001908284,0,-0.001311972,-0.00059798,0.0008628,-0.001187946,-0.002262742
10/21/16,-0.000364105,-0.00216562,0.000262699,0.000837618,0.00413796,0.003738021,-0.003700138
10/24/16,0.005009066,-0.001356463,0.00499077,-0.001434753,-8.59E-05,0.01201861,0.002276296
10/25/16,-0.004259186,-0.000815066,-0.000784077,0,0.000429256,-0.003178032,-0.00179299
10/26/16,-0.003003224,-0.004893973,-0.007324059,-0.001795904,-0.005835911,-0.006795915,-0.01305238
10/27/16,-0.003377478,-0.001092817,-0.007641658,-0.002758826,-0.008546253,-0.004561589,-0.02620718
